Запрос;Страница;Позиция;Базовая частотность;Точная частотность;Очень точная частотность;Эффективность ключевого слова;Количество слов в запросе;Количество объявлений;Документов найдено;Средняя цена клика;Является топонимом;Является вопросом;Число колдунщиков;Новый запрос;Изменение позиции;Смена URL;Дата выдачи;
"замена задних сайлентблоков передних рычагов тигуан";"https://vagroup.ru/volkswagen/tiguan/zamena-sajlentblokov-podveski";9;115;5;5;4;6;1;1000000;0;0;0;1;1;0;0;"09.04.2026"
"тигуан замена сцепления";"https://vagroup.ru/volkswagen/tiguan/zamena-scepleniya";9;637;18;11;2;3;0;1000000;2;0;0;2;0;0;0;"11.02.2026"
"замена задних стоек стабилизатора тигуан";"https://vagroup.ru/volkswagen/tiguan/zamena-stoek-stabilizatora";9;34;3;3;8;5;2;1000000;0;0;0;1;0;-1;0;"04.04.2026"
"замена передних тормозных колодок туарег нф";"https://vagroup.ru/volkswagen/touareg/zamena-perednih-tormoznyh-kolodok";9;12;9;9;74;6;2;301000;1;0;0;1;1;0;0;"10.04.2026"
"замена датчика уровня масла";"https://vagroup.ru/zamena-datcika-urovna-masla";9;3198;42;41;1;4;0;1000000;0;0;0;2;0;0;0;"22.03.2026"
"сколько стоит замена опоры амортизатора";"https://vagroup.ru/zamena-opory-amortizatora";9;21;6;6;28;5;2;2000000;0;0;1;0;0;7;0;"09.04.2026"
"цена замена помпы";"https://vagroup.ru/zamena-pompy-zamena-vodyanogo-nasosa";9;5344;59;1;1;3;4;1000000;11;0;0;1;0;2;0;"15.04.2026"
"замена ремня грм на";"https://vagroup.ru/zamena-remnya-grm";9;40081;31;29;0;4;1;1000000;2;0;0;4;1;0;0;"14.04.2026"
"замена рулевого кардана";"https://vagroup.ru/zamena-rulevogo-kardana";9;4460;43;43;0;3;1;772000;1;0;0;2;0;0;0;"02.03.2026"
"вак авто";"https://vagroup.ru/";9;43;7;7;16;2;1;2000000;2;0;0;1;0;0;0;"20.03.2026"
"сервисы ваг в москве";"https://vagroup.ru/";9;252;20;10;7;4;2;163000;48;1;0;0;0;0;0;"10.02.2026"
"сервисы ауди в москве";"https://vagroup.ru/audi";9;220;2;2;0;4;1;2000000;25;1;0;1;0;-3;0;"22.04.2026"
"обслуживание audi";"https://vagroup.ru/audi";9;1433;3;1;0;2;0;547000;49;0;0;1;0;0;0;"19.03.2026"
"ауди 80 б3 ремонт стартера";"https://vagroup.ru/audi/80/remont-startera";9;23;7;0;30;5;2;3000000;2;0;0;1;1;0;0;"10.04.2026"
"замена рулевых тяг ауди 80";"https://vagroup.ru/audi/80/zamena-rulevoj-tyagi";9;134;3;2;2;5;1;1000000;0;0;0;2;0;-2;0;"21.04.2026"
"ауди а3 замена ремня грм";"https://vagroup.ru/audi/a3/zamena-remnya-grm";9;143;13;3;9;5;1;4000000;6;0;0;2;0;-1;0;"09.04.2026"
"покраска ауди а6 с5";"https://vagroup.ru/audi/a6/polnaya-pokraska-avtomobilya";9;32;1;1;3;4;1;4000000;0;0;0;1;0;-3;0;"07.04.2026"
"ауди а6 с5 замена радиатора печки";"https://vagroup.ru/audi/a6/remont-pechki";9;66;45;11;68;6;1;3000000;0;0;0;2;0;3;0;"22.04.2026"
"ауди а6 с6 замена ступичного подшипника";"https://vagroup.ru/audi/a6/zamena_zadnstupc";9;144;17;4;11;6;1;0;2;0;0;1;1;0;0;"14.04.2026"
"audi q3 замена салонного фильтра";"https://vagroup.ru/audi/q3/zamena-salonnogo-filtra";9;33;16;3;48;5;1;4000000;2;0;0;1;0;-2;0;"04.04.2026"
"замена масла в акпп ауди q5 2019 года";"https://vagroup.ru/audi/q5/apparatnaya-zamena-masla-v-akpp";9;7;4;4;56;8;0;3000000;0;0;0;1;0;0;0;"12.02.2026"
"audi q5 установка камеры заднего вида";"https://vagroup.ru/audi/q5/ustanovka-kamery-zadnego-vida";9;36;10;4;27;6;0;117000;1;0;0;1;0;0;0;"10.02.2026"
"замена салонного фильтра ауди ку5";"https://vagroup.ru/audi/q5/zamena-salonnogo-filtra";9;35;18;18;51;5;1;3000000;0;0;0;1;0;1;0;"09.04.2026"
"замена салонного фильтра audi q5";"https://vagroup.ru/audi/q5/zamena-salonnogo-filtra";9;64;20;7;31;5;3;0;0;0;0;1;0;0;0;"21.03.2026"
"ауди q7 замена масла в акпп";"https://vagroup.ru/audi/q7/apparatnaya-zamena-masla-v-akpp";9;203;21;9;10;6;2;3000000;8;0;0;2;1;0;0;"03.04.2026"
"обслуживание пневмоподвески ауди q7 4m";"https://vagroup.ru/audi/q7/pnevmopodvesk";9;3;1;1;32;5;3;3000000;1;0;0;1;0;0;0;"25.03.2026"
"ауди q7 сброс сервисного интервала";"https://vagroup.ru/audi/q7/sbros-mezhservisnogo-intervala";9;16;6;3;37;5;0;3000000;7;0;0;2;0;10;0;"07.04.2026"
"покраска бампера бмв";"https://vagroup.ru/bmw/pokraska-bampera";9;117;8;8;6;3;0;1000000;32;0;0;2;0;4;0;"24.04.2026"
"ремонт пневмоподвески бмв в москве";"https://vagroup.ru/bmw/remont-pnevmopodveski";9;14;13;13;92;5;10;169000;271;1;0;1;0;6;0;"08.04.2026"
"сколько стоит почистить дроссельную заслонку";"https://vagroup.ru/chistka-drosselnoy-zaslonki";9;260;70;68;26;5;2;1000000;12;0;1;1;0;6;0;"10.04.2026"
"сколько масла в двигатель фольксваген поло";"https://vagroup.ru/faq/34";9;754;1;1;0;6;2;703000;1;0;1;1;0;0;0;"10.02.2026"
"шкода октавия спидометр";"https://vagroup.ru/news/ne-rabotaet-spidometr-skoda-octavia";9;701;9;5;1;3;1;15000;0;0;0;0;1;0;0;"22.04.2026"
"шкода октавия тур не работает спидометр";"https://vagroup.ru/news/ne-rabotaet-spidometr-skoda-octavia";9;86;12;6;13;6;1;1000000;0;0;0;0;0;0;0;"15.04.2026"
"шкода йети хоккей эдишн";"https://vagroup.ru/news/skoda-predstavila-specialnuyu-versiyu-yeti-dlya-rossii";9;19;5;5;26;4;2;207000;0;1;0;1;0;2;0;"13.04.2026"
"замена масла в акпп опель корса";"https://vagroup.ru/opel/corsa/chastichnaya-zamena-masla-v-akpp";9;198;19;9;9;6;1;55000;1;0;0;1;1;0;0;"15.04.2026"
"опель мокка замена масла мкпп";"https://vagroup.ru/opel/mokka/zamena-masla-v-mkpp";9;79;7;6;8;5;1;1000000;0;0;0;1;0;0;0;"11.02.2026"
"ремонт бензиновых тнвд";"https://vagroup.ru/remont-benzinovyh-tnvd";9;338;24;24;7;3;2;2000000;35;0;0;1;0;0;0;"23.03.2026"
"ремонт электрических рулевых реек москва";"https://vagroup.ru/remont-elektricheskih-rulevyh-reek";9;22;3;3;13;5;13;1000000;104;1;0;1;0;0;0;"24.03.2026"
"ремонт dsg в москве";"https://vagroup.ru/remont-korobki-dsg";9;188;34;33;18;4;1;1000000;389;1;0;3;0;0;0;"24.04.2026"
"шкода фабия замена масла";"https://vagroup.ru/skoda/fabia/zamena-masla-v-dvigatele";9;702;4;1;0;4;0;1000000;1;0;0;1;0;0;0;"20.02.2026"
"шкода фабия 2 замена масла в мкпп";"https://vagroup.ru/skoda/fabia/zamena-masla-v-mkpp";9;7;2;1;28;7;2;3000000;2;0;0;1;0;2;0;"15.04.2026"
"шкода фабия замена переднего ступичного подшипника";"https://vagroup.ru/skoda/fabia/zamena-podshipnika-perednej-stupicy";9;103;20;12;19;6;1;992000;0;0;0;2;1;0;0;"15.04.2026"
"замена рулевой рейки фабия";"https://vagroup.ru/skoda/fabia/zamena-rulevoj-rejki";9;120;2;2;1;4;1;870000;1;0;0;3;1;0;0;"26.04.2026"
"замена сайлентблоков шкода фабия";"https://vagroup.ru/skoda/fabia/zamena-sajlentblokov-podveski";9;342;5;4;1;4;1;1000000;0;0;0;1;1;0;0;"25.04.2026"
"то 4 шкода кодиак";"https://vagroup.ru/skoda/kodiaq/to";9;134;8;4;5;4;1;3000000;35;0;0;1;0;0;0;"15.04.2026"
"замена масла в переднем редукторе шкода кодиак";"https://vagroup.ru/skoda/kodiaq/zamena-masla-v-reduktore";9;22;6;6;27;7;1;359000;0;0;0;1;1;0;0;"24.04.2026"
"замена масла в редукторе шкода кодиак";"https://vagroup.ru/skoda/kodiaq/zamena-masla-v-reduktore";9;151;9;9;5;6;3;336000;2;0;0;1;0;0;0;"21.03.2026"
"шкода кодиак замена задних колодок";"https://vagroup.ru/skoda/kodiaq/zamena-zadnih-tormoznyh-kolodok";9;98;16;9;16;5;3;0;0;0;0;1;1;0;0;"20.04.2026"
"замена заднего суппорта шкода октавия а5";"https://vagroup.ru/skoda/octavia/a5/remont-i-zamena-tormoznogo-supporta";9;85;13;10;15;6;0;3000000;0;0;0;1;0;0;0;"22.04.2026"
"замена лобового стекла шкода октавия а5 цена";"https://vagroup.ru/skoda/octavia/a5/ustanovka-avtostekol";9;22;3;2;13;7;0;2000000;7;0;0;0;1;0;0;"27.04.2026"
"замена масла в мкпп шкода октавия а5";"https://vagroup.ru/skoda/octavia/a5/zamena-masla-v-mkpp";9;185;15;6;8;7;1;3000000;1;0;0;1;0;-1;0;"15.04.2026"
"шкода октавия а5 замена передних амортизаторов";"https://vagroup.ru/skoda/octavia/a5/zamena-perednih-amortizatorov";9;69;26;4;37;6;0;4000;7;0;0;1;0;0;0;"24.02.2026"
"замена ступичного подшипника октавия а5";"https://vagroup.ru/skoda/octavia/a5/zamena-podshipnika-peredney-stupici";9;198;6;6;3;5;1;3000000;0;0;0;1;1;0;0;"25.04.2026"
"замена ремня генератора на шкода октавия";"https://vagroup.ru/skoda/octavia/a5/zamena-remnya-generatora";9;62;2;2;3;6;1;717000;0;0;0;0;1;0;0;"27.04.2026"
"замена салонного фильтра skoda octavia a5";"https://vagroup.ru/skoda/octavia/a5/zamena-salonnogo-filtra";9;21;14;9;66;6;2;3000000;1;0;0;1;0;5;0;"21.04.2026"
"шумоизоляция арок шкода октавия а7";"https://vagroup.ru/skoda/octavia/a7/shumoizolyaciya-arok";9;15;7;6;46;5;1;10000;0;0;0;0;0;0;0;"12.02.2026"
"skoda octavia a7 установка камеры заднего вида";"https://vagroup.ru/skoda/octavia/a7/ustanovka-kamery-zadnego-vida";9;19;7;6;36;7;1;3000000;0;0;0;1;0;0;0;"12.02.2026"
"замена масла в двигателе шкода октавия";"https://vagroup.ru/skoda/octavia/a7/zamena-masla-v-dvigatele";9;340;7;3;2;6;0;1000000;8;0;0;2;0;0;0;"10.02.2026"
"замена передних амортизаторов шкода октавия а7";"https://vagroup.ru/skoda/octavia/a7/zamena-perednih-amortizatorov";9;14;6;5;42;6;1;396000;0;0;0;1;0;-2;0;"22.04.2026"
"замена передних тормозных колодок шкода октавия а7";"https://vagroup.ru/skoda/octavia/a7/zamena-perednih-tormoznih-kolodok";9;26;18;11;69;7;1;3000000;3;0;0;1;1;0;0;"25.04.2026"
"замена стоек стабилизатора шкода октавия а7";"https://vagroup.ru/skoda/octavia/a7/zamena-stoek-stabilizatora";9;31;6;4;19;6;1;3000000;1;0;0;1;0;-1;0;"20.04.2026"
"замена свечей зажигания на шкода октавия а7";"https://vagroup.ru/skoda/octavia/a7/zamena-svechey-zazhiganiya";9;18;3;3;16;7;0;0;0;0;0;1;0;0;0;"19.03.2026"
"замена лобового стекла шкода октавия тур";"https://vagroup.ru/skoda/octavia/tour/zamena-avtostekol";9;74;18;17;24;6;5;0;31;0;0;3;0;3;0;"07.04.2026"
"замена сайлентблоков задней балки октавия тур";"https://vagroup.ru/skoda/octavia/tour/zamena-saylentblokov-podveski";9;42;3;2;7;6;1;1000000;0;1;0;1;1;0;0;"25.04.2026"
"замена внутреннего шруса шкода октавия тур";"https://vagroup.ru/skoda/octavia/tour/zamena-shrusa";9;64;24;21;37;6;2;746000;2;0;0;1;0;3;0;"13.04.2026"
"замена задних стоек шкода октавия";"https://vagroup.ru/skoda/octavia/tour/zamena-zadnih-i-perednih-stoek-amortizatorov";9;384;4;4;1;5;1;838000;1;0;0;1;0;-3;0;"27.04.2026"
"замена задних тормозных колодок шкода октавия тур";"https://vagroup.ru/skoda/octavia/tour/zamena-zadnih-tormoznih-kolodok";9;81;6;3;7;7;1;0;2;0;0;1;0;-2;0;"06.04.2026"
"замена масла шкода октавия";"https://vagroup.ru/skoda/octavia/zamena-masla-v-dvigatele";9;6289;16;12;0;4;8;1000000;30;0;0;2;0;0;0;"21.03.2026"
"замена масла в мкпп шкода октавия";"https://vagroup.ru/skoda/octavia/zamena-masla-v-mkpp";9;502;13;5;2;6;1;1000000;2;0;0;2;1;0;0;"05.04.2026"
"замена ступичного подшипника шкода октавия";"https://vagroup.ru/skoda/octavia/zamena-podshipnika-perednej-stupicy";9;399;7;5;1;5;2;826000;1;0;0;1;1;0;0;"20.04.2026"
"замена турбины шкода октавия 1.8";"https://vagroup.ru/skoda/octavia/zamena-turbiny";9;112;2;1;1;5;0;2000000;3;0;0;1;0;0;0;"24.02.2026"
"чистка кондиционера рапид";"https://vagroup.ru/skoda/rapid/promyvka-kondicionera";9;29;2;2;6;3;1;964000;0;0;0;2;1;0;0;"22.04.2026"
"замена амортизатора шкода рапид";"https://vagroup.ru/skoda/rapid/zamena-amortizatorov";9;946;11;11;1;4;1;996000;2;0;0;1;0;0;0;"19.03.2026"
"замена антифриза skoda rapid";"https://vagroup.ru/skoda/rapid/zamena-antifriza";9;61;11;2;18;4;1;1000000;1;0;0;2;0;-3;0;"24.04.2026"
"шкода рапид замена лобового стекла";"https://vagroup.ru/skoda/rapid/zamena-lobovogo-stekla";9;180;16;0;8;5;1;1000000;34;0;0;1;0;0;0;"25.03.2026"
"шкода рапид замена масла мкпп";"https://vagroup.ru/skoda/rapid/zamena-masla-v-mkpp";9;185;8;1;4;5;1;1000000;1;0;0;2;0;0;0;"21.03.2026"
"замена втулок стабилизатора шкода рапид";"https://vagroup.ru/skoda/rapid/zamena-vtulok-stabilizatora";9;130;21;16;16;5;0;1000000;4;0;0;2;0;3;0;"24.04.2026"
"замена тормозных колодок шкода йети";"https://vagroup.ru/skoda/yeti/zamena-perednih-tormoznyh-kolodok";9;48;3;3;6;5;0;975000;1;0;0;2;0;-3;0;"05.04.2026"
"шкода йети замена топливного фильтра";"https://vagroup.ru/skoda/yeti/zamena-toplivnogo-filtra";9;136;12;3;8;5;2;0;2;0;0;1;0;-4;0;"12.04.2026"
"замена топливного фильтра фольксваген амарок дизель";"https://vagroup.ru/volkswagen/amarok/zamena-toplivnogo-filtra";9;32;2;2;6;6;0;315000;1;0;0;1;1;0;0;"26.04.2026"
"ремонт фольксваген кадди";"https://vagroup.ru/volkswagen/caddy";9;327;5;5;1;3;4;1000000;184;0;0;2;0;0;0;"21.03.2026"
"замена фильтра салона volkswagen caddy";"https://vagroup.ru/volkswagen/caddy/zamena-salonnogo-filtra";9;4;2;2;49;5;3;1000000;0;0;0;1;1;0;0;"27.04.2026"
"сброс межсервисного интервала фольксваген крафтер";"https://vagroup.ru/volkswagen/crafter/sbros-mezhservisnogo-intervala";9;13;10;3;76;5;0;119000;0;0;0;1;0;6;0;"08.04.2026"
"гольф 4 диагностика";"https://vagroup.ru/volkswagen/golf/diagnostika";9;186;8;0;4;3;2;3000000;1;0;0;1;0;1;0;"14.04.2026"
"сброс сервисного интервала гольф плюс";"https://vagroup.ru/volkswagen/golf/plus/sbros-mezhservisnogo-intervala";9;8;3;2;37;5;1;381000;0;0;0;2;1;0;0;"04.04.2026"
"клубный сервис volkswagen multivan";"https://vagroup.ru/volkswagen/multivan";9;2;2;2;99;4;1;3000;7;0;0;2;1;0;0;"22.04.2026"
"мойка двигателя пассат сс";"https://vagroup.ru/volkswagen/passat-cc/promyvka-dvigatelya";9;3;0;0;0;4;3;993000;0;0;0;2;0;0;0;"19.03.2026"
"ремонт dsg фольксваген";"https://vagroup.ru/volkswagen/passat/remont_korobki_dsg";9;36;2;2;5;3;0;996000;26;0;0;1;1;0;0;"27.04.2026"
"замена втулок стабилизатора фольксваген пассат";"https://vagroup.ru/volkswagen/passat/zamena-vtulok-stabilizatora";9;42;3;3;7;5;1;1000000;0;0;0;1;0;0;0;"19.03.2026"
"поло замена антифриза";"https://vagroup.ru/volkswagen/polo/zamena-ohlazhdayushchej-zhidkosti";9;966;32;8;3;3;1;1000000;5;0;0;1;0;-1;0;"23.04.2026"
"замена амортизатора поло";"https://vagroup.ru/volkswagen/polo/zamena-perednih-amortizatorov";9;2748;6;3;0;3;3;354000;0;0;0;1;0;0;0;"19.03.2026"
"замена приводного ремня поло";"https://vagroup.ru/volkswagen/polo/zamena-privodnyh-remnej";9;448;9;4;2;4;0;473000;2;0;0;2;0;0;0;"18.02.2026"
"замена рулевой тяги фольксваген поло";"https://vagroup.ru/volkswagen/polo/zamena-rulevoj-tyagi";9;84;19;19;22;5;1;1000000;3;0;0;1;0;0;0;"24.04.2026"
"замена сайлентблоков на фольксваген поло";"https://vagroup.ru/volkswagen/polo/zamena-sajlentblokov-podveski";9;61;6;6;9;5;1;911000;0;0;0;2;0;-5;0;"27.04.2026"
"фольксваген поло замена гранаты";"https://vagroup.ru/volkswagen/polo/zamena-shrusa";9;109;3;2;2;4;4;1000000;0;0;0;1;0;0;0;"19.03.2026"
"замена стоек стабилизатора на поло седан";"https://vagroup.ru/volkswagen/polo/zamena-stoek-stabilizatora";9;33;4;4;12;6;1;1000000;0;0;0;1;1;0;0;"08.04.2026"
"замена стоек стабилизатора фольксваген поло";"https://vagroup.ru/volkswagen/polo/zamena-stoek-stabilizatora";9;138;9;7;6;5;1;1000000;1;0;0;1;0;0;0;"25.03.2026"
"замена тормозных дисков поло лифтбек";"https://vagroup.ru/volkswagen/polo/zamena-tormoznyh-diskov";9;17;2;2;11;5;0;1000000;2;0;0;1;0;5;0;"25.04.2026"
"замена задних амортизаторов фольксваген поло";"https://vagroup.ru/volkswagen/polo/zamena-zadnih-amortizatorov";9;319;37;15;11;5;0;1000000;4;0;0;1;0;0;0;"19.02.2026"
"ремонт коробки передач дсг фольксваген цена";"https://vagroup.ru/volkswagen/remont_korobki_dsg";9;12;6;6;49;6;1;1000000;55;0;0;1;0;-4;0;"27.04.2026"
"установка камеры заднего вида тигуан 2";"https://vagroup.ru/volkswagen/tiguan/ustanovka-kamery-zadnego-vida";9;58;31;25;53;6;1;3000000;2;0;0;1;0;-3;0;"07.04.2026"
"замена масла в переднем редукторе тигуан 2";"https://vagroup.ru/volkswagen/tiguan/zamena-masla-v-reduktore";9;40;14;13;34;7;2;3000000;3;0;0;1;0;0;0;"21.03.2026"
"замена масла заднего редуктора тигуан";"https://vagroup.ru/volkswagen/tiguan/zamena-masla-v-reduktore";9;142;5;3;3;5;0;0;0;0;0;1;0;0;0;"12.02.2026"
"фольксваген тигуан замена ремня генератора";"https://vagroup.ru/volkswagen/tiguan/zamena-remnya-generatora";9;82;3;2;3;5;0;0;1;0;0;1;0;0;0;"11.02.2026"
"замена цепи туарег";"https://vagroup.ru/volkswagen/touareg/remen_grm";9;1380;12;6;0;3;1;979000;1;0;0;1;1;0;0;"07.04.2026"
"фольксваген туарег замена термостата";"https://vagroup.ru/volkswagen/touareg/zamena-avtomobilnogo-termostata";9;172;6;1;3;4;1;1000000;1;0;0;2;1;0;0;"08.04.2026"
"туарег замена воздушного фильтра";"https://vagroup.ru/volkswagen/touareg/zamena-vozdushnogo-filtra";9;125;2;1;1;4;1;960000;0;0;0;2;0;0;0;"19.03.2026"
"замена передних амортизаторов фольксваген т5";"https://vagroup.ru/volkswagen/transporter/zamena-perednih-amortizatorov";9;18;5;4;27;5;1;743000;0;0;0;1;1;0;0;"23.04.2026"
"замена амортизаторов передних";"https://vagroup.ru/zamena-perednih-amortizatorov";9;41045;205;9;0;3;2;1000000;10;0;0;2;1;0;0;"10.04.2026"
"замена подвески автомобиля";"https://vagroup.ru/zamena-podveski";9;389;7;7;1;3;0;1000000;7;0;0;2;0;-2;0;"08.04.2026"
"замена пружин";"https://vagroup.ru/zamena-pruzhin-amortizatorov";9;96825;64;64;0;2;5;0;7;0;0;1;0;-3;0;"01.04.2026"
"замена задних стоек амортизатора";"https://vagroup.ru/zamena-zadnih-amortizatorov";9;2260;8;8;0;4;3;834000;0;0;0;2;0;5;0;"14.04.2026"
"лучший сервис vag в москве";"https://vagroup.ru/";10;23;4;2;17;5;0;3000000;18;1;0;0;0;0;0;"20.02.2026"
"замена наружного шруса ауди 80 б4";"https://vagroup.ru/audi/80/diagnost_shrus";10;53;28;14;52;6;0;3000000;0;0;0;1;0;0;0;"14.02.2026"
"замена сцепления ауди 80 б3";"https://vagroup.ru/audi/80/zamena-scepleniya";10;159;9;5;5;5;0;0;2;0;0;1;1;0;0;"12.04.2026"
"замена рулевых наконечников ауди а4 б6";"https://vagroup.ru/audi/a4/zamena-rulevyh-nakonechnikov";10;8;4;3;49;6;0;2000000;0;0;0;1;0;0;0;"24.02.2026"
"ауди а6 с6 прокачка тормозов";"https://vagroup.ru/audi/a6/prokachka-tormozov";10;39;12;2;30;5;0;4000000;0;0;0;2;0;0;0;"09.03.2026"
"ауди а6 замена цепи грм";"https://vagroup.ru/audi/a6/zamena-cepi-grm";10;381;11;5;2;5;1;3000000;1;0;0;1;0;0;0;"17.02.2026"
"замена датчика абс ауди а6 с7";"https://vagroup.ru/audi/a6/zamena-datchika-abs";10;11;7;7;63;6;1;4000000;0;0;0;1;0;0;0;"21.02.2026"
"замена передних колодок ауди а6 с7";"https://vagroup.ru/audi/a6/zamena-perednih-tormoznyh-kolodok";10;53;19;12;35;6;0;4000000;9;0;0;1;0;0;0;"19.02.2026"
"замена рулевой рейки ауди а6 с4";"https://vagroup.ru/audi/a6/zamena-rulevoj-rejki";10;39;12;9;30;6;0;4000000;2;0;0;1;0;0;0;"22.02.2026"
"audi q7 замена масла";"https://vagroup.ru/audi/q7/zamena-masla-v-dvigatele";10;386;8;5;2;4;1;0;1;0;0;2;0;0;0;"09.03.2026"
"замена фильтра салона ауди q7";"https://vagroup.ru/audi/q7/zamena-salonnogo-filtra";10;32;8;8;24;5;2;3000000;0;0;0;1;0;0;0;"14.02.2026"
"ауди q7 замена тормозных колодок";"https://vagroup.ru/audi/q7/zamena-tormoznyh-kolodok";10;54;11;0;20;5;6;3000000;1;0;0;1;1;0;0;"30.03.2026"
"где собирают шкода октавия";"https://vagroup.ru/faq/30";10;95;15;8;15;4;2;1000000;1;0;1;2;0;0;0;"15.02.2026"
"опель мокка то";"https://vagroup.ru/opel/mokka/planovoe-to";10;263;2;1;0;3;0;2000000;15;0;0;0;0;0;0;"16.02.2026"
"замена свечей зажигания опель мокка 1.8";"https://vagroup.ru/opel/mokka/zamena-svechej-zazhiganiya";10;16;6;6;37;6;0;3000000;1;0;0;1;0;0;0;"15.02.2026"
"замена задних сайлентблоков опель зафира б";"https://vagroup.ru/opel/zafira/zamena-sajlentblokov-zadnej-podveski";10;55;10;8;18;6;1;912000;1;0;0;2;0;0;0;"17.02.2026"
"ремонт двигателя порше кайен 4.8";"https://vagroup.ru/porsche/cayenne/remont-dvigatelya";10;19;6;6;31;5;0;3000000;19;0;0;0;0;0;0;"15.02.2026"
"ремонт форсунки бензин";"https://vagroup.ru/remont-benzinovyh-forsunok";10;191;5;5;2;3;0;2000;0;0;0;1;0;0;0;"15.02.2026"
"ремонт бензинового тнвд";"https://vagroup.ru/remont-benzinovyh-tnvd";10;338;16;16;4;3;1;1000000;21;0;0;1;0;0;0;"16.02.2026"
"стоимость аппаратной замены масла в акпп";"https://vagroup.ru/remont-mehatronika-rkpp";10;48;3;3;6;6;1;1000000;26;0;0;1;0;0;0;"16.02.2026"
"master skoda";"https://vagroup.ru/skoda";10;23;7;4;30;2;0;1000000;1;0;0;1;0;0;0;"14.02.2026"
"шкода фабия не работает спидометр";"https://vagroup.ru/skoda/fabia/zamena-datchika-skorosti";10;88;6;5;6;5;1;1000000;0;0;0;2;1;0;0;"13.04.2026"
"шкода кодиак замена помпы";"https://vagroup.ru/skoda/kodiaq/zamena-pompy";10;199;10;5;5;4;0;953000;2;0;0;1;0;0;0;"17.02.2026"
"кодиак замена задних колодок";"https://vagroup.ru/skoda/kodiaq/zamena-zadnih-tormoznyh-kolodok";10;418;44;6;10;4;0;784000;2;0;0;1;0;0;0;"23.02.2026"
"замена порогов на шкода октавия а5";"https://vagroup.ru/skoda/octavia/a5/remont-porogov";10;43;17;17;39;6;1;3000000;3;0;0;1;0;0;0;"15.02.2026"
"установка камеры заднего вида шкода октавия а5";"https://vagroup.ru/skoda/octavia/a5/ustanovka-kamery-zadnego-vida";10;71;16;15;22;7;0;3000000;1;0;0;1;0;0;0;"09.03.2026"
"октавия а5 замена салонного фильтра";"https://vagroup.ru/skoda/octavia/a5/zamena-salonnogo-filtra";10;369;53;21;14;5;1;3000000;5;0;0;1;1;0;0;"11.04.2026"
"датчик масла в ремонт шкода октавия а7 1.4";"https://vagroup.ru/skoda/octavia/a7/zamena-datchika-davleniya-masla";10;4;4;4;99;8;1;4000000;4;0;0;1;0;0;0;"16.02.2026"
"замена ремня грм шкода октавия а7";"https://vagroup.ru/skoda/octavia/a7/zamena-remnya-grm";10;861;41;13;4;6;1;3000000;18;0;0;1;0;-2;0;"13.04.2026"
"замена грм шкода а7 1.6";"https://vagroup.ru/skoda/octavia/a7/zamena-remnya-grm";10;550;1;1;0;5;0;4000000;0;0;0;2;0;0;0;"17.02.2026"
"замена фильтра салона шкода а7";"https://vagroup.ru/skoda/octavia/a7/zamena-salonnogo-filtra";10;95;17;13;17;5;0;3000000;0;0;0;1;0;0;0;"09.03.2026"
"капитальный ремонт двигателя шкода октавия 1.6";"https://vagroup.ru/skoda/octavia/full_repair_engine";10;25;7;4;27;6;1;4000000;52;0;0;1;0;0;0;"10.03.2026"
"ремонт турбины шкода октавия 1.8 цена";"https://vagroup.ru/skoda/octavia/remont-turbiny";10;7;3;3;42;6;2;4000000;66;0;0;1;0;0;0;"20.02.2026"
"то на шкода октавия а7 регламент";"https://vagroup.ru/skoda/octavia/to";10;18;6;6;33;6;0;3000000;10;0;0;3;0;0;0;"20.02.2026"
"шкода октавия тур замена передних стоек";"https://vagroup.ru/skoda/octavia/tour/zamena-perednih-amortizatorov";10;68;33;9;48;6;1;1000000;1;0;0;1;0;0;0;"09.03.2026"
"замена амортизаторов шкода рапид";"https://vagroup.ru/skoda/rapid/zamena-amortizatorov";10;946;39;37;4;4;0;957000;4;0;0;1;0;0;0;"17.02.2026"
"замена датчика абс шкода рапид";"https://vagroup.ru/skoda/rapid/zamena-datchika-ABS";10;58;7;6;12;5;1;842000;0;0;0;1;0;0;0;"22.02.2026"
"шкода йети чистка дроссельной заслонки";"https://vagroup.ru/skoda/yeti/chistka-drosselnoy-zaslonki";10;38;4;2;10;5;0;172000;0;0;0;1;0;0;0;"19.02.2026"
"skoda yeti замена топливного фильтра";"https://vagroup.ru/skoda/yeti/zamena-toplivnogo-filtra";10;39;3;1;7;5;1;1000000;1;0;0;1;0;0;0;"15.02.2026"
"замена сайлентблоков передних рычагов шкода октавия а4";"https://vagroup.ru/skoda/zamena-saylentblokov-peredney-podveski";10;12;5;5;41;7;4;3000000;0;0;0;1;0;0;0;"02.02.2026"
"замена сайлентблоков передних рычагов шкода октавия";"https://vagroup.ru/skoda/zamena-saylentblokov-peredney-podveski";10;257;16;8;6;6;0;885000;0;0;0;1;0;0;0;"16.02.2026"
"сервис vw в москве";"https://vagroup.ru/volkswagen";10;34;10;10;29;4;2;192000;49;1;0;0;0;0;0;"24.02.2026"
"vw сервис";"https://vagroup.ru/volkswagen";10;660;50;30;7;2;0;1000000;106;0;0;0;0;0;0;"24.02.2026"
"фольксваген кадди сервис";"https://vagroup.ru/volkswagen/caddy";10;76;5;5;6;3;2;2000000;0;0;0;1;0;0;0;"17.02.2026"
